Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Unnamed: 68
Switzerland,CHE,"Population, total",SP.POP.TOTL,5327827.0,5434294.0,5573815.0,5694247.0,5789228.0,5856472.0,5918002.0,5991785.0,6067714.0,6136387.0,6180877.0,6213399.0,6260956.0,6307347.0,6341405.0,6338632.0,6302504.0,6281174.0,6281738.0,6294365.0,6319408.0,6354074.0,6391309.0,6418773.0,6441865.0,6470365.0,6504124.0,6545106.0,6593386.0,6646912.0,6715519.0,6799978.0,6875364.0,6938265.0,6993795.0,7040687.0,7071850.0,7088906.0,7110001.0,7143991.0,7184250.0,7229854.0,7284753.0,7339001.0,7389625.0,7437115.0,7483934.0,7551117.0,7647675.0,7743831.0,7824909.0,7912398.0,7996861.0,8089346.0,8188649.0,8282396.0,8373338.0,8451840.0,8514329.0,8575280.0,8638167.0,8704546.0,8777088.0,8888093.0,
Chile,CHL,"Population, total",SP.POP.TOTL,8153350.0,8324802.0,8497059.0,8670144.0,8842525.0,9012938.0,9181722.0,9348939.0,9514716.0,9680282.0,9845344.0,10009701.0,10174678.0,10340362.0,10505817.0,10671559.0,10838251.0,11005519.0,11172695.0,11339779.0,11508550.0,11678717.0,11850214.0,12026138.0,12207733.0,12395274.0,12588914.0,12790150.0,12999424.0,13215005.0,13437176.0,13662491.0,13884577.0,14102276.0,14316256.0,14527381.0,14734046.0,14932434.0,15127799.0,15319313.0,15503635.0,15683849.0,15857925.0,16024752.0,16187322.0,16348778.0,16509195.0,16671581.0,16838988.0,17009731.0,17181464.0,17351816.0,17519119.0,17687006.0,17864195.0,18047625.0,18267221.0,18558868.0,18893191.0,19197744.0,19370624.0,19456334.0,19553036.0,19658835.0,
China,CHN,"Population, total",SP.POP.TOTL,667070000.0,660330000.0,665770000.0,682335000.0,698355000.0,715185000.0,735400000.0,754550000.0,774510000.0,796025000.0,818315000.0,841105000.0,862030000.0,881940000.0,900350000.0,916395000.0,930685000.0,943455000.0,956165000.0,969005000.0,981235000.0,993885000.0,1008630000.0,1023310000.0,1036825000.0,1051040000.0,1066790000.0,1084035000.0,1101630000.0,1118650000.0,1135185000.0,1150780000.0,1164970000.0,1178440000.0,1191835000.0,1204855000.0,1217550000.0,1230075000.0,1241935000.0,1252735000.0,1262645000.0,1271850000.0,1280400000.0,1288400000.0,1296075000.0,1303720000.0,1311020000.0,1317885000.0,1324655000.0,1331260000.0,1337705000.0,1345035000.0,1354190000.0,1363240000.0,1371860000.0,1379860000.0,1387790000.0,1396215000.0,1402760000.0,1407745000.0,1411100000.0,1412360000.0,1412175000.0,1410710000.0,
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,3673666.0,3810151.0,3956939.0,4112061.0,4273952.0,4442377.0,4617519.0,4799744.0,4990021.0,5192221.0,5411567.0,5650868.0,5909716.0,6184944.0,6474057.0,6776297.0,7057958.0,7321950.0,7603130.0,7902267.0,8220714.0,8556596.0,8907936.0,9272744.0,9650516.0,10040483.0,10440917.0,10851475.0,11275189.0,11719771.0,12189778.0,12683870.0,13200310.0,13735951.0,14287201.0,14855565.0,15442312.0,16047170.0,16663948.0,17215935.0,17699004.0,18178913.0,18654771.0,19125542.0,19595000.0,20068458.0,20546802.0,21030558.0,21514439.0,21997940.0,22488065.0,22982000.0,23467078.0,23939775.0,24527395.0,25246342.0,25989405.0,26733372.0,27464173.0,28193009.0,28915449.0,29639736.0,30395002.0,31165654.0,
Cameroon,CMR,"Population, total",SP.POP.TOTL,5159057.0,5239273.0,5338620.0,5456623.0,5578257.0,5704686.0,5837295.0,5977318.0,6125863.0,6283462.0,6449793.0,6624408.0,6806872.0,6996660.0,7193583.0,7397120.0,7597962.0,7796501.0,8011921.0,8239641.0,8512219.0,8816377.0,9028678.0,9215397.0,9475078.0,9761730.0,10060342.0,10370749.0,10684968.0,11002745.0,11331821.0,11667180.0,12006353.0,12353131.0,12704903.0,13058516.0,13414757.0,13775214.0,14144860.0,14525140.0,14912631.0,15309490.0,15725528.0,16160340.0,16610487.0,17074594.0,17550407.0,18049896.0,18574056.0,19113974.0,19668066.0,20232304.0,20809529.0,21402376.0,22059893.0,22763414.0,23454161.0,24128601.0,24806383.0,25506095.0,26210558.0,26915758.0,27632771.0,28372687.0,
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,15264846.0,15662374.0,16075724.0,16507599.0,16955327.0,17427802.0,17931929.0,18462782.0,19012189.0,19570445.0,20137436.0,20695569.0,21251160.0,21827665.0,22418878.0,23021101.0,23624031.0,24229061.0,24992689.0,25886782.0,26711099.0,27500515.0,28338190.0,29250963.0,30245081.0,31264816.0,32265196.0,33298904.0,34382752.0,35486866.0,36684063.0,37925817.0,39228910.0,40656336.0,42626876.0,44433704.0,45296124.0,46029902.0,47297600.0,48912971.0,50507442.0,52132646.0,53750524.0,55343867.0,56997741.0,58775724.0,60615908.0,62477752.0,64390664.0,66412044.0,68563038.0,70849311.0,73254618.0,75789395.0,78403242.0,81035531.0,83956415.0,87083398.0,90047644.0,92947442.0,95989998.0,99148932.0,102396968.0,105789731.0,
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,1056732.0,1084389.0,1113175.0,1143263.0,1174816.0,1207880.0,1242534.0,1278691.0,1316519.0,1356182.0,1397638.0,1441039.0,1486468.0,1533680.0,1582301.0,1627032.0,1667225.0,1707568.0,1748089.0,1788524.0,1828985.0,1869759.0,1910430.0,1950321.0,1999528.0,2059311.0,2120602.0,2183473.0,2247653.0,2313558.0,2380560.0,2449229.0,2519465.0,2595124.0,2673144.0,2749461.0,2826785.0,2887862.0,2952061.0,3032874.0,3151345.0,3272537.0,3350771.0,3445753.0,3565554.0,3696393.0,3837409.0,3980430.0,4113517.0,4281219.0,4462290.0,4609724.0,4740450.0,4857099.0,4975880.0,5097581.0,5222536.0,5351011.0,5483118.0,5616661.0,5752791.0,5892183.0,6035104.0,6182885.0,
Colombia,COL,"Population, total",SP.POP.TOTL,15606209.0,16095203.0,16599029.0,17113823.0,17637411.0,18169050.0,18702688.0,19235618.0,19766796.0,20291942.0,20811782.0,21319096.0,21819563.0,22325374.0,22833469.0,23344644.0,23858810.0,24393494.0,24950337.0,25515626.0,26104498.0,26713267.0,27338331.0,27988173.0,28642690.0,29268470.0,29879112.0,30499467.0,31130524.0,31776279.0,32440069.0,33098372.0,33760571.0,34441473.0,35127410.0,35804662.0,36462745.0,37121149.0,37792165.0,38454863.0,39089934.0,39709262.0,40324680.0,40937429.0,41543171.0,42128977.0,42691084.0,43235374.0,43758808.0,44271541.0,44777319.0,45259614.0,45715810.0,46151584.0,46565429.0,46969940.0,47437512.0,48131078.0,49024465.0,49907985.0,50629997.0,51188173.0,51737944.0,52321152.0,
Comoros,COM,"Population, total",SP.POP.TOTL,197700.0,201201.0,204702.0,208185.0,211644.0,214967.0,218663.0,223859.0,230244.0,237001.0,244185.0,251865.0,260077.0,268820.0,278075.0,287692.0,297538.0,307579.0,317688.0,327791.0,337721.0,347382.0,357139.0,367233.0,377637.0,388352.0,399318.0,410439.0,421687.0,433103.0,444596.0,455556.0,465113.0,473682.0,482142.0,490586.0,499107.0,507777.0,516597.0,525886.0,536080.0,547220.0,558923.0,569798.0,580704.0,592677.0,604753.0,616927.0,629307.0,641947.0,654836.0,668056.0,681630.0,696192.0,711503.0,726682.0,741741.0,756669.0,771590.0,786578.0,802163.0,818174.0,834188.0,850387.0,
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,210024.0,215087.0,221919.0,229373.0,237006.0,244856.0,252976.0,261404.0,270164.0,279248.0,287885.0,294046.0,297386.0,299881.0,302570.0,305847.0,309455.0,312834.0,316147.0,319480.0,323301.0,327846.0,332724.0,337654.0,342505.0,347365.0,352312.0,357302.0,362329.0,367803.0,375428.0,384586.0,393415.0,401965.0,410228.0,418104.0,425581.0,432798.0,439784.0,446519.0,453317.0,460293.0,467046.0,473383.0,479370.0,485115.0,490728.0,496190.0,501355.0,506141.0,509784.0,511447.0,511955.0,512225.0,512326.0,512394.0,512554.0,512893.0,513415.0,514104.0,514679.0,516649.0,519741.0,522331.0,
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1327496.0,1377920.0,1429445.0,1481604.0,1533960.0,1586208.0,1638116.0,1689523.0,1739731.0,1789276.0,1838949.0,1888539.0,1938248.0,1988343.0,2039643.0,2092719.0,2147774.0,2205025.0,2264510.0,2326490.0,2390633.0,2456637.0,2524806.0,2595153.0,2667595.0,2741894.0,2817216.0,2892699.0,2968103.0,3043827.0,3121706.0,3202176.0,3284258.0,3367434.0,3451122.0,3535176.0,3619013.0,3701711.0,3782838.0,3862101.0,3937739.0,4008947.0,4075705.0,4138784.0,4200078.0,4261240.0,4321340.0,4380248.0,4440056.0,4499791.0,4555962.0,4609833.0,4663934.0,4716147.0,4767119.0,4818038.0,4866998.0,4913177.0,4957818.0,4999553.0,5034320.0,5059988.0,5081765.0,5105525.0,
Cuba,CUB,"Population, total",SP.POP.TOTL,7238081.0,7387117.0,7541098.0,7701660.0,7866020.0,8030797.0,8193450.0,8352625.0,8509522.0,8666640.0,8824382.0,8979085.0,9123891.0,9255328.0,9374183.0,9479726.0,9571242.0,9648440.0,9711980.0,9763355.0,9804796.0,9849320.0,9912681.0,9991026.0,10073299.0,10157228.0,10244247.0,10335342.0,10432585.0,10533243.0,10631799.0,10717640.0,10785801.0,10841031.0,10886021.0,10925362.0,10962010.0,10997934.0,11034712.0,11072230.0,11109109.0,11144132.0,11177418.0,11209383.0,11238756.0,11262554.0,11278550.0,11287272.0,11291762.0,11294719.0,11297409.0,11301571.0,11303175.0,11298167.0,11285775.0,11275065.0,11265612.0,11247829.0,11227118.0,11202846.0,11176354.0,11122168.0,11059820.0,11019931.0,
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,8428.0,8601.0,8781.0,8970.0,9166.0,9361.0,9560.0,9769.0,9971.0,10165.0,10517.0,11098.0,11764.0,12438.0,13114.0,13788.0,14454.0,15105.0,15727.0,16351.0,17079.0,17905.0,18750.0,19598.0,20454.0,21324.0,22197.0,23073.0,23951.0,24874.0,25999.0,27294.0,28621.0,29976.0,31352.0,32743.0,34143.0,35543.0,36922.0,38284.0,39674.0,41089.0,42514.0,43934.0,45352.0,46788.0,48232.0,49687.0,51151.0,52618.0,54099.0,55606.0,57136.0,58655.0,60160.0,61642.0,63100.0,64535.0,65941.0,67327.0,68684.0,70108.0,71591.0,73038.0,
Cyprus,CYP,"Population, total",SP.POP.TOTL,586490.0,595514.0,601466.0,607252.0,612521.0,617736.0,623390.0,629251.0,635157.0,641189.0,647446.0,654050.0,661063.0,665937.0,663254.0,659405.0,662032.0,667101.0,672249.0,677549.0,683076.0,688893.0,696497.0,707225.0,719334.0,731277.0,743105.0,754785.0,766235.0,777420.0,788351.0,798944.0,810341.0,826034.0,844667.0,862695.0,880290.0,897568.0,914548.0,931234.0,947667.0,964127.0,981440.0,999590.0,1017875.0,1036151.0,1054418.0,1072714.0,1091026.0,1109371.0,1127816.0,1146493.0,1165397.0,1183895.0,1201801.0,1219502.0,1237112.0,1254275.0,1270737.0,1286671.0,1302247.0,1317309.0,1331370.0,1344976.0,
Czechia,CZE,"Population, total",SP.POP.TOTL,9602006.0,9586651.0,9624660.0,9670685.0,9727804.0,9779358.0,9821040.0,9852899.0,9876346.0,9896580.0,9858071.0,9826815.0,9867632.0,9922266.0,9988459.0,10058620.0,10125939.0,10186755.0,10242098.0,10292341.0,10304193.0,10300591.0,10314826.0,10323856.0,10330213.0,10337118.0,10342227.0,10347318.0,10355276.0,10361068.0,10333355.0,10308578.0,10319123.0,10329855.0,10333587.0,10327253.0,10315241.0,10304131.0,10294373.0,10283860.0,10255063.0,10216605.0,10196916.0,10193998.0,10197101.0,10211216.0,10238905.0,10298828.0,10384603.0,10443936.0,10474410.0,10496088.0,10510785.0,10514272.0,10525347.0,10546059.0,10566332.0,10594438.0,10629928.0,10671870.0,10697858.0,10505772.0,10672118.0,10864042.0,
Germany,DEU,"Population, total",SP.POP.TOTL,72814900.0,73377632.0,74025784.0,74714353.0,75318337.0,75963695.0,76600311.0,76951336.0,77294314.0,77909682.0,78169289.0,78312842.0,78688452.0,78936666.0,78967433.0,78673554.0,78336950.0,78159814.0,78091820.0,78126350.0,78288576.0,78407907.0,78333366.0,78128282.0,77858685.0,77684873.0,77720436.0,77839920.0,78144619.0,78751283.0,79433029.0,80013896.0,80624598.0,81156363.0,81438348.0,81678051.0,81914831.0,82034771.0,82047195.0,82100243.0,82211508.0,82349925.0,82488495.0,82534176.0,82516260.0,82469422.0,82376451.0,82266372.0,82110097.0,81902307.0,81776930.0,80274983.0,80425823.0,80645605.0,80982500.0,81686611.0,82348669.0,82657002.0,82905782.0,83092962.0,83160871.0,83196078.0,83797985.0,83280000.0,
Djibouti,DJI,"Population, total",SP.POP.TOTL,86024.0,89390.0,93283.0,97872.0,103198.0,109092.0,115269.0,121649.0,128250.0,136078.0,145175.0,155136.0,166256.0,178449.0,192613.0,209908.0,230737.0,254613.0,280031.0,304513.0,325815.0,343047.0,356880.0,369553.0,384053.0,402687.0,426341.0,454399.0,484523.0,523355.0,579538.0,631092.0,626010.0,614245.0,626710.0,633074.0,648348.0,671817.0,699352.0,724218.0,747318.0,771313.0,795574.0,813519.0,826124.0,839167.0,855764.0,874528.0,892734.0,911527.0,930251.0,948558.0,966747.0,984824.0,1002717.0,1020313.0,1037653.0,1054841.0,1071882.0,1088709.0,1105188.0,1121248.0,1137096.0,1152944.0,
Dominica,DMA,"Population, total",SP.POP.TOTL,59372.0,60209.0,60948.0,61739.0,62587.0,63505.0,64507.0,65585.0,66732.0,67934.0,68908.0,69532.0,70060.0,70585.0,71091.0,71570.0,72017.0,72406.0,72724.0,72959.0,73083.0,72986.0,72688.0,72365.0,72056.0,71744.0,71406.0,71023.0,70608.0,70153.0,69627.0,69296.0,69325.0,69433.0,69477.0,69469.0,69410.0,69299.0,69124.0,68870.0,68511.0,68288.0,68367.0,68531.0,68649.0,68734.0,68806.0,68847.0,68854.0,68864.0,68859.0,69053.0,69118.0,69715.0,70373.0,70410.0,69606.0,68496.0,68174.0,67880.0,67573.0,67202.0,66826.0,66510.0,
Denmark,DNK,"Population, total",SP.POP.TOTL,4579603.0,4611687.0,4647727.0,4684483.0,4722072.0,4759012.0,4797381.0,4835354.0,4864883.0,4891860.0,4928757.0,4963126.0,4991596.0,5021861.0,5045297.0,5059862.0,5072596.0,5088419.0,5104248.0,5116801.0,5123027.0,5121572.0,5117810.0,5114297.0,5111619.0,5113691.0,5120534.0,5127024.0,5129516.0,5132594.0,5140939.0,5154298.0,5171370.0,5188628.0,5206180.0,5233373.0,5263074.0,5284991.0,5304219.0,5321799.0,5339616.0,5358783.0,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,5614932.0,5643475.0,5683483.0,5728010.0,5764980.0,5793636.0,5814422.0,5831404.0,5856733.0,5903037.0,5946952.0,
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,3268336.0,3373233.0,3479936.0,3588287.0,3698559.0,3808963.0,3921847.0,4038928.0,4157189.0,4277035.0,4399290.0,4524234.0,4651883.0,4782227.0,4914197.0,5046776.0,5180404.0,5315443.0,5451882.0,5589690.0,5729037.0,5868453.0,6007114.0,6147248.0,6289040.0,6430404.0,6571208.0,6712515.0,6855734.0,7002295.0,7151166.0,7299853.0,7447474.0,7594572.0,7741694.0,7888115.0,8032894.0,8174078.0,8310362.0,8446208.0,8584190.0,8720283.0,8852235.0,8980620.0,9104892.0,9225034.0,9341183.0,9455658.0,9573130.0,9695265.0,9820175.0,9945621.0,10070411.0,10193833.0,10315528.0,10434829.0,10551430.0,10666843.0,10782053.0,10894043.0,11008300.0,11123476.0,11230734.0,11331265.0,
Algeria,DZA,"Population, total",SP.POP.TOTL,11424922.0,11628883.0,11800771.0,11982118.0,12179813.0,12365976.0,12590069.0,12876118.0,13172614.0,13475960.0,13783719.0,14098936.0,14427072.0,14771147.0,15133502.0,15678596.0,16409170.0,17015994.0,17506974.0,18036655.0,18607174.0,19220704.0,19872348.0,20558115.0,21271969.0,22008544.0,22745499.0,23443624.0,24109536.0,24754485.0,25375810.0,25987928.0,26628568.0,27277048.0,27887279.0,28470191.0,29033044.0,29579301.0,30054133.0,30474354.0,30903893.0,31331221.0,31750835.0,32175818.0,32628286.0,33109249.0,33623506.0,34189416.0,34816961.0,35490445.0,36188236.0,36903376.0,37646166.0,38414171.0,39205031.0,40019529.0,40850721.0,41689299.0,42505035.0,43294546.0,44042091.0,44761099.0,45477389.0,46164219.0,
Ecuador,ECU,"Population, total",SP.POP.TOTL,4590891.0,4722331.0,4859269.0,5001716.0,5149918.0,5303963.0,5463748.0,5629057.0,5799680.0,5975236.0,6155387.0,6340052.0,6529034.0,6722033.0,6918573.0,7118251.0,7320912.0,7526819.0,7736167.0,7948869.0,8165877.0,8386910.0,8611298.0,8840417.0,9074782.0,9311154.0,9545998.0,9779290.0,10010808.0,10241852.0,10473673.0,10702380.0,10930128.0,11154274.0,11372197.0,11590514.0,11810950.0,12031127.0,12251184.0,12470795.0,12689206.0,12910740.0,13138472.0,13372306.0,13608701.0,13846163.0,14086131.0,14328773.0,14575202.0,14825954.0,15076695.0,15326227.0,15572194.0,15807128.0,16035124.0,16266225.0,16505139.0,16759519.0,17049547.0,17340021.0,17546065.0,17682454.0,17823897.0,17980083.0,
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,26896479.0,27600898.0,28337013.0,29091869.0,29858922.0,30629174.0,31406541.0,32196360.0,32998319.0,33811615.0,34623990.0,35433368.0,36258328.0,37102043.0,37969667.0,38875327.0,39795557.0,40748870.0,41761431.0,42818628.0,43950413.0,45147224.0,46407611.0,47786402.0,49247334.0,50734968.0,52206295.0,53674435.0,55187681.0,56710642.0,58396618.0,60028997.0,61480660.0,62915681.0,64285589.0,65652622.0,67028048.0,68431740.0,69943294.0,71520954.0,73083284.0,74652029.0,76239137.0,77853548.0,79477443.0,81101004.0,82700403.0,84276225.0,85864789.0,87501636.0,89196072.0,91093059.0,93161001.0,95333553.0,97528654.0,99597342.0,101644589.0,103696057.0,105682094.0,107553158.0,109315124.0,110957008.0,112618250.0,114535772.0,
Eritrea,ERI,"Population, total",SP.POP.TOTL,972547.0,995573.0,1019788.0,1045092.0,1071287.0,1098335.0,1124957.0,1152339.0,1181737.0,1212005.0,1243453.0,1276154.0,1309235.0,1342669.0,1375688.0,1408210.0,1443807.0,1482565.0,1522378.0,1563332.0,1605797.0,1649939.0,1695461.0,1736160.0,1771730.0,1807816.0,1845164.0,1888669.0,1938255.0,1987017.0,2032737.0,1919571.0,1798748.0,1856006.0,1913915.0,2025267.0,2128464.0,2152135.0,2180419.0,2212780.0,2247031.0,2312079.0,2392978.0,2493903.0,2598284.0,2661215.0,2703502.0,2743222.0,2816327.0,2887885.0,2945186.0,2998485.0,3036988.0,3074360.0,3095173.0,3105546.0,3124698.0,3150347.0,3192760.0,3240194.0,3291271.0,3350183.0,3409447.0,3470390.0,
Spain,ESP,"Population, total",SP.POP.TOTL,30455000.0,30739250.0,31023366.0,31296651.0,31609195.0,31954292.0,32283194.0,32682947.0,33113134.0,33441054.0,33814531.0,34224490.0,34604469.0,34988947.0,35373335.0,35757900.0,36137812.0,36511638.0,36864898.0,37191330.0,37491165.0,37758631.0,37986012.0,38171525.0,38330364.0,38469512.0,38584624.0,38684815.0,38766939.0,38827764.0,38867322.0,38966376.0,39157685.0,39361262.0,39549108.0,39724050.0,39889852.0,40057389.0,40223509.0,40386875.0,40567864.0,40850412.0,41431558.0,42187645.0,42921895.0,43653155.0,44397319.0,45226803.0,45954106.0,46362946.0,46576897.0,46742697.0,46773055.0,46620045.0,46480882.0,46444832.0,46484062.0,46593236.0,46797754.0,47134837.0,47365655.0,47415794.0,47759127.0,48347910.0,
Estonia,EST,"Population, total",SP.POP.TOTL,1211537.0,1225077.0,1241623.0,1258857.0,1277086.0,1294566.0,1308597.0,1318946.0,1331214.0,1345249.0,1360076.0,1376955.0,1392518.0,1405951.0,1418169.0,1429352.0,1439576.0,1450211.0,1460188.0,1468333.0,1477219.0,1487666.0,1498414.0,1508745.0,1518617.0,1528781.0,1540190.0,1552221.0,1561900.0,1568131.0,1569174.0,1561314.0,1533091.0,1494128.0,1462514.0,1436634.0,1415594.0,1399535.0,1386156.0,1390244.0,1396985.0,1388115.0,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,1317997.0,1314545.0,1315407.0,1315790.0,1317384.0,1321977.0,1326898.0,1329522.0,1330932.0,1348840.0,1370286.0,
Ethiopia,ETH,"Population, total",SP.POP.TOTL,21376693.0,21906102.0,22465126.0,23051637.0,23666548.0,24310612.0,24952689.0,25620276.0,26337930.0,27072571.0,27829128.0,28600106.0,29374608.0,30166785.0,30957273.0,31723252.0,32534418.0,33167272.0,33734592.0,34238652.0,34428514.0,35304012.0,36701290.0,37740817.0,38735722.0,39842136.0,41037656.0,42460039.0,44150825.0,45879690.0,47609755.0,49717198.0,51853747.0,53708891.0,55611508.0,57537335.0,59467635.0,61404539.0,63363524.0,65374561.0,67411494.0,69487762.0,71635517.0,73832663.0,76077206.0,78367470.0,80703490.0,83103217.0,85543668.0,88007636.0,90538514.0,93149970.0,95798767.0,98438751.0,101115610.0,103867135.0,106718162.0,109666481.0,112664152.0,115737383.0,118917671.0,122138588.0,125384287.0,128691692.0,
Finland,FIN,"Population, total",SP.POP.TOTL,4429634.0,4461005.0,4491443.0,4523309.0,4548543.0,4563732.0,4580869.0,4605744.0,4626469.0,4623785.0,4606307.0,4612124.0,4639657.0,4666081.0,4690574.0,4711440.0,4725664.0,4738902.0,4752528.0,4764690.0,4779535.0,4799964.0,4826933.0,4855787.0,4881803.0,4902206.0,4918154.0,4932123.0,4946481.0,4964371.0,4986431.0,5013740.0,5041992.0,5066447.0,5088333.0,5107790.0,5124573.0,5139835.0,5153498.0,5165474.0,5176209.0,5188008.0,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,5438972.0,5461512.0,5479531.0,5495303.0,5508214.0,5515525.0,5521606.0,5529543.0,5541017.0,5556106.0,5583911.0,
Fiji,FJI,"Population, total",SP.POP.TOTL,404887.0,417406.0,430536.0,444276.0,458324.0,472575.0,486487.0,498873.0,510002.0,520797.0,531188.0,541121.0,550499.0,559222.0,567489.0,575906.0,585534.0,597805.0,612091.0,626862.0,641975.0,657471.0,673414.0,689835.0,706716.0,723761.0,739306.0,750540.0,758697.0,766321.0,773316.0,779656.0,785346.0,790369.0,794771.0,798746.0,803789.0,812139.0,822258.0,831828.0,840909.0,849596.0,858049.0,866286.0,874366.0,882379.0,890365.0,897832.0,903399.0,907239.0,910419.0,912989.0,914918.0,916352.0,917585.0,918578.0,919166.0,918759.0,917180.0,914899.0,914963.0,916711.0,919422.0,924145.0,
France,FRA,"Population, total",SP.POP.TOTL,47412964.0,47905982.0,48389516.0,48877567.0,49401492.0,49877725.0,50311637.0,50722791.0,51112980.0,51536014.0,52007169.0,52499553.0,52962356.0,53392161.0,53746571.0,54002853.0,54232383.0,54486467.0,54734030.0,54979851.0,55274184.0,55603353.0,55806789.0,56108330.0,56383085.0,56665619.0,56956002.0,57266167.0,57598186.0,57943062.0,58261012.0,58554242.0,58846584.0,59103094.0,59324863.0,59541294.0,59754504.0,59968066.0,60190684.0,60501986.0,60918661.0,61364377.0,61812142.0,62249855.0,62707588.0,63180854.0,63622342.0,64016890.0,64375116.0,64706436.0,65026211.0,65340830.0,65657659.0,65997932.0,66312067.0,66548272.0,66724104.0,66918020.0,67158348.0,67382061.0,67601110.0,67842811.0,68065015.0,68287487.0,
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,34127.0,34557.0,34963.0,35391.0,35847.0,36347.0,36816.0,37202.0,37560.0,37907.0,38269.0,38703.0,39172.0,39636.0,40106.0,40568.0,41020.0,41468.0,41968.0,42521.0,43072.0,43626.0,44171.0,44670.0,45141.0,45707.0,46131.0,46701.0,47355.0,47958.0,47740.0,47446.0,47287.0,46473.0,44694.0,43610.0,43580.0,44131.0,44674.0,45146.0,45754.0,46635.0,47335.0,48032.0,48384.0,48359.0,48335.0,48378.0,48547.0,48791.0,48657.0,48543.0,48291.0,48246.0,48428.0,48901.0,49464.0,50182.0,50998.0,51795.0,52571.0,53315.0,53952.0,54482.0,
"Micronesia, Fed. Sts.",FSM,"Population, total",SP.POP.TOTL,43061.0,44610.0,46218.0,47744.0,49181.0,50684.0,52258.0,53846.0,55457.0,57145.0,58922.0,60636.0,62278.0,63986.0,65749.0,67428.0,69049.0,70753.0,72754.0,75054.0,77407.0,79794.0,82219.0,84680.0,87176.0,89707.0,92266.0,94844.0,97097.0,99003.0,100888.0,102754.0,104806.0,107066.0,109075.0,110230.0,110710.0,111071.0,111377.0,111680.0,112044.0,112365.0,112448.0,112285.0,111925.0,111412.0,110729.0,109880.0,108936.0,107957.0,107540.0,107698.0,107890.0,108121.0,108396.0,108716.0,109075.0,109481.0,109909.0,110282.0,110916.0,111624.0,112114.0,112630.0,
Gabon,GAB,"Population, total",SP.POP.TOTL,512316.0,518266.0,524649.0,531452.0,538657.0,546308.0,554463.0,563108.0,572257.0,583276.0,595846.0,608348.0,620960.0,633995.0,647691.0,662197.0,677628.0,693984.0,711245.0,729375.0,748389.0,768385.0,789286.0,811005.0,833501.0,856726.0,880705.0,905479.0,931020.0,957138.0,983734.0,1010818.0,1038380.0,1066405.0,1094720.0,1123213.0,1152015.0,1181439.0,1211736.0,1243016.0,1275572.0,1309589.0,1345135.0,1382350.0,1421609.0,1463495.0,1508337.0,1556237.0,1607175.0,1661556.0,1719879.0,1781985.0,1846889.0,1913059.0,1978399.0,2040989.0,2100306.0,2156900.0,2212318.0,2267706.0,2322539.0,2376722.0,2430747.0,2484789.0,
United Kingdom,GBR,"Population, total",SP.POP.TOTL,52400000.0,52800000.0,53250000.0,53650000.0,54000000.0,54348050.0,54648500.0,54943600.0,55211700.0,55441750.0,55663250.0,55896223.0,56086065.0,56194527.0,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258810.0,63700215.0,64128273.0,64602298.0,65116219.0,65611593.0,66058859.0,66460344.0,66836327.0,67081234.0,67026292.0,67791000.0,68350000.0,
